,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,id
937,0.801,0.836,11,-4.443,0,0.0376,0.339,0.00189,0.333,0.963,129.015,231855,4,0,4laLNWwagQkgZtnKRlpRBf
938,0.747,0.488,11,-10.348,0,0.0331,0.00875,0.00596,0.0954,0.517,113.983,372463,4,0,5MozlTpfumvMdWFsh0XH2e
939,0.675,0.678,11,-7.225,0,0.0252,0.021,0.000633,0.154,0.616,105.971,235583,4,0,6glgMASW5SQmWN2LcBj8K9
940,0.555,0.717,11,-6.793,0,0.0275,0.0413,0.000568,0.183,0.782,116.541,226640,4,0,3qnQg1lYvGI7f63a522eYp
941,0.74,0.619,4,-6.678,1,0.0442,0.0056,0.0807,0.051,0.324,130.055,151893,4,0,6JPHkpzjfeS04rijZ1Txos
942,0.504,0.768,6,-5.968,1,0.0344,0.0747,0.000553,0.294,0.659,119.776,253147,4,0,2JCSQgHTHUGC15mpJb4QNk
943,0.486,0.226,9,-16.421,1,0.409,0.462,1.28e-05,0.0831,0.307,68.255,324444,4,1,59ariLECsMP2z3TpjnUmCK
944,0.482,0.613,4,-8.537,1,0.0797,0.195,6.04e-05,0.0967,0.555,178.202,227600,3,1,5ntc7RlZu43qOqNsHfEseg
945,0.726,0.125,5,-9.194,0,0.0803,0.835,0.0,0.131,0.277,92.23,183711,4,1,02gaYAEdeR6poHcBH1KUQF
946,0.341,0.656,7,-4.851,1,0.0394,0.0234,0.0345,0.135,0.43,155.243,239524,5,0,4ogPvoSeOtyl1h1Xv01mWv
947,0.612,0.327,2,-15.117,1,0.0317,0.0276,0.351,0.334,0.087,120.046,276923,4,1,40EJEHAvhrNYwd9QuN7ezF
948,0.687,0.528,2,-10.335,1,0.034,0.294,0.0188,0.0937,0.773,90.607,210644,4,1,53Sfqfp5jkrQ6GyBApyJOV
949,0.722,0.381,6,-14.07,1,0.0788,0.865,0.434,0.105,0.433,128.865,167988,4,1,63PbA5KrI0v6Q8mNFA2RID
950,0.766,0.488,8,-6.402,0,0.0595,0.257,0.0132,0.155,0.582,142.035,241920,4,0,4SGV6Us8HHNY4d1ysiq2cZ
951,0.605,0.795,0,-7.156,0,0.0305,0.00447,2.05e-05,0.112,0.63,104.016,193862,4,0,17iFYr5wL9jN23PZCitJmi
952,0.524,0.166,1,-13.059,0,0.045,0.957,6.17e-06,0.0828,0.16,126.23,232149,4,1,2PzJW0xq3V8m3fo475IWck
953,0.489,0.875,0,-8.546,1,0.0559,0.129,0.166,0.149,0.536,81.944,255598,4,0,1ydRx4MddIKUmOg9yiMmOY
954,0.389,0.26,10,-12.148,0,0.0318,0.909,0.00131,0.148,0.382,110.833,293453,4,1,1lagmwuPiqs0n1KHjSxTvO
955,0.678,0.65,6,-8.875,0,0.047,0.45,0.00112,0.11,0.327,109.975,196000,4,1,6TZUGi7lAOGfUyGKaIGJ4N
956,0.497,0.422,0,-6.844,1,0.0245,0.671,3.21e-06,0.194,0.113,81.501,223466,3,1,09PyIVzV0oQlDkXwvFExDB
957,0.538,0.668,8,-5.358,0,0.116,0.0785,0.00038,0.21,0.253,172.9,206536,3,1,0OwQPTFWy8Xcvy4ViLvyF1
958,0.233,0.254,1,-9.985,0,0.0311,0.68,2.15e-06,0.115,0.12,83.413,279440,4,1,4QknKPpA2m8Yw8vQimkKHQ
959,0.595,0.87,6,-6.333,0,0.12,0.107,0.0255,0.677,0.873,91.139,151360,4,0,7uLJUEnHIbLNyjRltSd1Eg
960,0.603,0.658,6,-6.679,0,0.0264,0.283,0.00415,0.227,0.299,95.023,204998,4,1,45oCPjCygeIv9QYhbhfv0a
961,0.605,0.553,10,-10.845,0,0.101,0.274,0.0152,0.184,0.62,152.076,185617,4,1,2I88NEWpKrAPZuapXNV5G6
962,0.702,0.748,9,-9.304,1,0.0463,0.0334,0.00296,0.104,0.967,123.02,214146,4,0,0OYf62rdwDouKohtCALD55
963,0.38,0.32,8,-8.871,0,0.0255,0.35,0.0,0.114,0.13,82.048,192485,4,1,4q1ngjb83YMWqCyBWwgssI
964,0.551,0.322,7,-13.039,1,0.0304,0.92,0.0189,0.154,0.242,137.651,135458,4,1,0tUAFwX94l8wiD5UnNMppU
965,0.839,0.69,6,-3.458,0,0.0379,0.271,0.00495,0.0823,0.504,103.964,142921,4,0,3VWpfOSxv0h8W98iyHbc8E
966,0.365,0.571,4,-7.016,0,0.0356,0.123,0.0106,0.281,0.703,92.085,236787,4,1,1PqjedvPDSvXZObzQz3kxM
967,0.843,0.449,1,-6.96,1,0.0965,0.182,4.01e-06,0.0987,0.473,135.991,172941,4,0,770Hs3Ukw3ewTSXZ2iiXiN
968,0.705,0.734,2,-5.08,0,0.184,0.28,7.14e-05,0.093,0.457,94.996,210915,4,0,5uUjYnzcjEgiIFWR0av19g
969,0.724,0.255,11,-9.64,1,0.681,0.708,0.0,0.36,0.856,120.186,106922,4,1,1tzTiU8wtxHvZ3YtU0cjEM
970,0.476,0.259,4,-9.463,0,0.0412,0.861,0.000176,0.148,0.151,138.111,225733,3,1,4DkmvgEtrLZ9vzmDAHFzVZ
971,0.601,0.806,8,-4.863,0,0.0321,0.000974,0.206,0.107,0.744,104.928,298520,4,0,7vCYM3eDr2ZDpYOie5oVDI
972,0.713,0.405,10,-9.886,0,0.037,0.802,1.03e-06,0.0994,0.114,128.994,124651,4,1,3rPaugbuZuIKJpVnF3b1RK
973,0.77,0.789,1,-7.144,1,0.0529,0.412,0.372,0.124,0.963,97.226,208000,4,0,589bZJgVLGhqfMj08VLbYO
974,0.726,0.595,11,-8.795,1,0.0368,0.115,4.6e-05,0.601,0.424,119.054,222227,4,0,7IFgW2N3HuyJEQWk6yN5je
975,0.399,0.665,10,-5.915,1,0.112,0.499,0.0,0.384,0.445,129.745,311986,4,1,3zoFkjJCH2ntsad8kfRhyi
976,0.638,0.864,3,-5.735,1,0.0487,0.161,0.851,0.0399,0.963,165.011,169599,4,0,1ikrTmvxokz9r0K8CdoTOK
977,0.67,0.707,11,-9.726,0,0.0358,0.714,0.065,0.0634,0.799,89.008,220887,4,0,0gmStTUTuiU807EB4KafOX
978,0.547,0.672,3,-6.633,0,0.249,0.0792,0.0,0.324,0.697,90.005,198573,4,0,6RxORxiqBquB74RPHTbx0F
979,0.371,0.582,9,-7.371,1,0.0272,0.0837,0.00539,0.0794,0.486,145.563,128839,4,1,3OxwxwcUvXD244FmtaNUL4
980,0.417,0.368,4,-10.472,0,0.0509,0.837,0.0026,0.212,0.0709,97.026,158351,4,1,0biilXBpOTp214kTueXT6E
981,0.636,0.725,9,-8.786,0,0.0303,0.329,0.0362,0.213,0.816,93.596,231973,4,0,4J46hSepcjAkwAVJZMBbKM
982,0.499,0.786,4,-5.427,1,0.0351,0.00159,0.000245,0.359,0.568,132.077,236599,4,0,7dMobP1eb8q7ZnsDfOm1QR
983,0.639,0.57,7,-9.245,1,0.191,0.00702,0.0,0.0789,0.65,78.0,193933,4,0,6U11VxIXeYTAnSNqjkHzoQ
984,0.5,0.37,9,-11.581,1,0.0376,0.949,0.0761,0.104,0.37,78.785,153413,4,1,7daItyBA4UqHyFItCVgzBn
985,0.691,0.633,4,-8.833,0,0.0265,0.0197,0.00893,0.0889,0.842,100.002,197494,4,0,4Rkzfz7OJGa84NPSBja9XH
986,0.736,0.618,8,-5.172,1,0.0588,0.73,0.000216,0.0907,0.44,120.004,209747,4,1,5Iwm1QINtdFzRjT9AQaqAe
987,0.751,0.765,2,-5.23,1,0.043,0.241,0.0348,0.142,0.96,108.027,229323,4,0,1oRZOIpijyY4ncjx23pGMa
988,0.812,0.439,8,-7.093,0,0.0846,0.351,0.0133,0.0909,0.594,94.0,215613,4,0,7k7vlfNo7gD2tP6UxJrG47
989,0.742,0.513,7,-7.323,1,0.0748,0.445,0.000155,0.269,0.251,94.984,187173,4,1,4TpbCnB3xgDYm2uhGLuQwV
990,0.746,0.605,11,-6.95,0,0.118,0.0413,0.0,0.0862,0.398,94.98,183158,4,0,4Bkl96Kr73jrpAhoSi54Tb
991,0.348,0.534,6,-8.003,1,0.0775,0.181,0.0494,0.388,0.469,80.579,250257,3,1,4B4MSpiuFEjCJjKrDqdxvJ
992,0.368,0.307,11,-13.364,0,0.0335,0.848,0.0166,0.0957,0.201,97.589,203413,4,1,277yZTrYU4TDtU9w9uquHl
993,0.622,0.517,8,-7.607,0,0.0743,0.146,0.00423,0.139,0.525,80.003,170013,4,0,5mNqz2m3qWWKKiQcvYrKP2
994,0.733,0.789,7,-5.436,1,0.115,0.0153,1.38e-05,0.297,0.794,90.009,220613,4,0,0h32lYtbHH60jin7uyKNMc
995,0.475,0.508,4,-8.232,0,0.0939,0.0489,3.82e-05,0.136,0.303,87.736,167727,4,1,0WBbSY6V4RGqzPQD1Zs1ML
996,0.746,0.229,5,-15.406,0,0.137,0.743,0.0397,0.106,0.253,174.08,288091,4,1,1soSCtYHS2YEZZmumQhXtJ
997,0.745,0.713,11,-5.526,0,0.067,0.703,0.00128,0.107,0.81,90.004,184520,4,0,14zRXgNhTFnqNQe1nfJRPA
998,0.491,0.511,9,-9.237,1,0.0914,0.44,0.725,0.182,0.618,87.394,228088,4,1,2NooozzLR6L6IjLGdCOEqh
999,0.705,0.381,5,-12.738,1,0.04,0.732,0.616,0.106,0.31,109.981,260187,4,1,51y9N9jm8ykm0UrpaJ6J3s
1000,0.751,0.473,1,-11.458,1,0.199,0.216,0.0774,0.267,0.868,147.437,127044,4,0,1yoOiFrd7KHnUPun8BSBxl
1001,0.652,0.491,6,-10.552,0,0.0388,0.695,0.948,0.13,0.899,112.066,310091,4,1,1FP5gWiRMjw3vfvvbf241v
1002,0.507,0.787,7,-3.204,0,0.0767,0.496,0.0,0.33,0.778,90.701,257614,4,0,455JfVvyPOZpoeX99X6ZGH
1003,0.761,0.821,5,-4.26,0,0.0353,0.397,4.26e-05,0.343,0.865,92.051,237851,4,0,2thJdhgnelJ8yEQsHRbqmS
1004,0.773,0.816,10,-6.215,0,0.0385,0.567,0.000413,0.132,0.968,92.031,224827,4,0,1reO9cqAkoJUWQw29KwA6S
1005,0.772,0.843,2,-4.213,1,0.034,0.385,0.0,0.196,0.846,101.087,383040,4,0,3vnbxQMKngx8r8keykJexy
1006,0.724,0.77,4,-4.024,1,0.0533,0.184,3.7e-05,0.243,0.935,176.243,278872,4,0,21d6EkqWaoA2hPDBUp2u8H
1007,0.809,0.635,10,-6.39,1,0.0555,0.41,0.00094,0.0566,0.969,109.448,217773,4,0,4rt2zpNhFBayp948Pi6liZ
1008,0.704,0.884,8,-6.275,1,0.0527,0.549,0.000364,0.0492,0.964,93.058,228554,4,0,1s25QxtuRQsSrOm9tTOaD6
1009,0.425,0.874,0,-3.097,1,0.0409,0.596,4.18e-06,0.115,0.814,164.127,279360,4,0,3AjxOdecZ2eKDL0aOtcYsJ
1010,0.771,0.857,5,-6.432,1,0.0444,0.495,1.04e-06,0.11,0.954,97.98,217194,4,0,2P1Rcut2VL9ylgdGDHfPJS
1011,0.68,0.85,2,-4.258,1,0.0502,0.196,0.0,0.31,0.869,172.878,277107,4,0,7C2nNvvtr5zZSvV5ZTBAie
1012,0.764,0.841,0,-2.912,1,0.0341,0.522,0.0003,0.312,0.799,86.566,296133,4,0,3JGHKb3wIScC0PZAS34NVs
1013,0.64,0.874,2,-2.806,1,0.0591,0.187,0.0,0.116,0.556,189.865,216627,4,0,4nYuL6R1SuWAOJRwAWasct
1014,0.623,0.825,0,-6.756,1,0.065,0.566,0.0,0.114,0.852,91.303,245693,4,0,3LqJQ31Hb5Q0xZMDCx0eaD
1015,0.587,0.692,9,-7.654,0,0.107,0.496,6.99e-05,0.0715,0.927,161.106,286453,4,0,1IwIFav8Pfr5oijgcRQ7O9
1016,0.749,0.926,1,-2.886,0,0.0504,0.627,9.94e-06,0.209,0.957,96.422,253387,4,0,4JJXhSvphxR5fcsYSoj43q
1017,0.837,0.649,5,-7.36,0,0.0529,0.436,0.0,0.0856,0.875,84.252,344627,4,0,588fZDQv1c7F3iP68Pp3My
1018,0.757,0.772,7,-3.723,1,0.0594,0.296,0.0,0.0354,0.82,92.6,252987,4,0,3DAxwWtA3N41eNZ9pCsQnl
1019,0.645,0.665,7,-5.519,0,0.0384,0.581,0.0,0.0391,0.369,94.115,414707,4,1,1N3G6QQfF0579fHoFQmMzi
1020,0.708,0.874,2,-2.347,1,0.0381,0.606,2.66e-06,0.272,0.928,97.432,305053,4,0,5U4v7JyApEbijyfwVQKYn4
1021,0.788,0.92,2,-5.029,0,0.0405,0.451,0.0,0.0345,0.953,100.011,263707,4,0,0hUFHcJHCPsvq9F2ClNKxt
1022,0.672,0.723,5,-4.443,1,0.0346,0.293,0.0,0.353,0.839,90.999,229945,4,0,2bIIQIXgi5blVkSZ7Y2uTh
1023,0.649,0.811,8,-3.844,1,0.0349,0.467,0.0,0.323,0.916,92.38,267280,4,0,1fFFfScICtJAKawW7nhZ6d
1024,0.686,0.865,10,-9.76,1,0.0476,0.73,0.0695,0.112,0.938,91.922,276693,4,0,1kGAywLUyF2Sh3NxurchLf
1025,0.637,0.664,5,-8.087,0,0.057,0.351,0.0,0.0972,0.963,178.25,245931,4,0,1OPOCKhIXHs8mg0TikYyjI
1026,0.78,0.901,1,-3.559,1,0.118,0.437,0.0,0.112,0.828,100.061,232251,4,0,3rwerGOgNZKWfmYL3XmtkZ
1027,0.732,0.827,4,-3.847,0,0.0499,0.27,1.43e-06,0.203,0.627,92.697,249160,4,0,07wgpM7gK7K1u68grjWnxo
1028,0.622,0.679,1,-6.686,1,0.0361,0.397,2.18e-05,0.0742,0.932,171.88,309800,4,0,1d9LhayPyXx9lkCpJhKT9P
1029,0.506,0.763,7,-4.228,1,0.0352,0.683,0.0,0.137,0.886,84.435,217534,4,0,5lddLjDy5knLAEeYwCcWl7
1030,0.655,0.559,10,-11.463,0,0.037,0.488,0.0,0.0538,0.961,175.998,360667,4,1,6kpWSzcaLQc5wccq51Ysp9
1031,0.877,0.775,7,-5.719,0,0.0413,0.655,0.003,0.0655,0.953,107.539,187733,4,0,2A7vuNGOQbAoqOa6loI7Eg
1032,0.728,0.791,0,-7.378,1,0.0951,0.436,1.84e-05,0.144,0.732,97.088,247505,4,0,3WyCqAwE7P6OgWGGd9sW1r
1033,0.705,0.544,11,-13.326,0,0.0425,0.749,3.36e-05,0.347,0.765,94.358,308010,4,1,0mZqBGmiNEmhDyUnfKrj9A
1034,0.543,0.439,7,-6.229,1,0.034,0.65,0.0,0.454,0.559,116.193,162160,4,1,7chVm7kCBbIhOOMVSbaMLY
1035,0.73,0.766,5,-5.607,1,0.0378,0.39,0.0,0.384,0.93,103.747,259349,4,0,3LQLPrS005orhA3anooF4g
1036,0.789,0.658,7,-9.427,1,0.034,0.4,0.0,0.0578,0.918,92.055,298547,4,0,1xAubZVq0sOxsoSfm1PzqA
1037,0.763,0.914,11,-4.032,1,0.141,0.487,0.0791,0.132,0.819,104.134,229787,4,0,1bZ3HVLOlIKEe7RPeq3ByD
1038,0.765,0.922,9,-4.71,0,0.11,0.47,0.00518,0.0846,0.834,102.221,268493,4,0,0pFLD8oIWPHDBgkPzINYcG
1039,0.559,0.761,4,-6.422,1,0.0453,0.747,0.0937,0.157,0.913,146.721,358613,4,0,2fjh4ud8b7q5avwyXFmuC2
1040,0.767,0.902,0,-5.977,0,0.0495,0.715,0.00191,0.0791,0.777,92.002,438027,4,0,1Wzt0dNLjAqN3OzGwWeGH5
1041,0.732,0.772,0,-4.011,1,0.0429,0.308,0.0,0.302,0.929,99.846,236427,4,0,5HSwllNqvkk6lwpDrSvHvw
1042,0.544,0.771,2,-7.53,1,0.0436,0.426,0.00265,0.0624,0.824,88.539,333560,4,0,23Vb5teQKNSNvPgUjLtI8j
1043,0.665,0.94,5,-3.606,1,0.0553,0.434,0.0,0.0914,0.752,93.725,231593,4,0,7AUhck1sPy11OExQmDDx4P
1044,0.752,0.771,5,-4.765,0,0.113,0.621,0.0,0.11,0.794,99.97,231653,4,0,54HH6itV0RExScGobZWpn4
1045,0.724,0.729,9,-4.649,0,0.0333,0.15,0.00109,0.121,0.824,149.827,278573,4,0,49qCDkKKvPxRVhABsgXES5
1046,0.574,0.802,7,-3.976,1,0.0316,0.659,5.07e-06,0.0765,0.739,93.537,280453,4,0,47TyfLrGhYHHyyQWk64d0M
1047,0.725,0.876,10,-4.227,1,0.0445,0.636,2.04e-06,0.342,0.961,110.213,254947,4,0,2fhcGmlZZ0j3oAKTaiuk91
1048,0.692,0.799,2,-6.157,0,0.0578,0.759,0.000908,0.0474,0.912,96.913,324253,4,0,7ugeLfcFCak3rje9PTRCkS
1049,0.733,0.685,5,-13.847,1,0.0412,0.725,7.97e-06,0.0775,0.937,109.629,329067,4,1,39da1f3Egp1zVcTtH3sFZZ
1050,0.845,0.85,7,-3.642,1,0.0323,0.581,0.196,0.152,0.863,107.484,192418,4,0,1fmSNtzl1CerAxikQwEWwe
1051,0.676,0.785,0,-5.287,1,0.135,0.464,0.0,0.0375,0.53,97.875,291574,4,0,7E1evFrgwa6EvhPYEs6FNo
1052,0.78,0.695,7,-4.833,1,0.0334,0.638,3.22e-05,0.247,0.956,98.011,260920,4,0,2XRr5VmdgVrUWCRk6HPWNH
1053,0.718,0.576,10,-5.988,0,0.0365,0.37,0.0,0.286,0.811,92.416,300907,4,0,39cz1Ua6M1YFAjxKxipgOK
1054,0.613,0.89,10,-5.504,0,0.0418,0.382,5.69e-06,0.137,0.837,179.931,269232,4,0,2YFQEk4kue7QQimTqT4G1Y
1055,0.645,0.786,4,-4.248,0,0.0566,0.396,0.0,0.111,0.738,91.459,306453,4,0,5A9AILetvfQg3LHyX5X0pV
1056,0.776,0.822,1,-5.663,1,0.0416,0.698,0.0,0.103,0.953,93.559,309573,4,0,4Ih0JljQ3X3PbHfmuk05PR
1057,0.701,0.776,1,-2.219,1,0.0409,0.579,0.000131,0.319,0.939,176.853,304533,4,0,27Xz47Suj0sTwK933U7GdT
1058,0.699,0.846,7,-3.647,1,0.0321,0.518,0.0,0.0436,0.93,92.159,218400,4,0,0wchJhFHcNw9fVGbsV20CB
1059,0.68,0.788,9,-5.445,0,0.0497,0.482,0.00179,0.328,0.904,190.926,298587,4,0,6I25g5bGtBI5NTZCVrXYKT
1060,0.779,0.796,2,-6.675,1,0.0434,0.701,3.99e-05,0.0636,0.938,104.947,279320,4,0,3fRIuTih8bzc0vtY9fHhvF
1061,0.77,0.654,7,-6.583,1,0.0613,0.529,0.0,0.0648,0.883,114.043,153608,4,0,5LCpO7pp92DHmXzCLtJnnj
1062,0.598,0.867,5,-2.998,0,0.0745,0.482,0.0,0.376,0.877,89.259,251040,4,0,0m6FXPkF8DP16O0476bQup
1063,0.732,0.722,3,-5.757,0,0.0315,0.358,0.0,0.106,0.756,142.964,257010,4,0,1Ql6nNEgjJbVo52HeDUV2Q
1064,0.597,0.86,7,-9.488,1,0.0496,0.207,1.87e-05,0.089,0.908,170.475,284767,4,0,0vGEHf4yeVN0sn8IwY1HW4
1065,0.343,0.828,0,-9.308,1,0.0405,0.177,1.34e-05,0.131,0.651,182.664,449640,4,1,5MhLjE5KvAfqFx8hxQi3eW
1066,0.502,0.826,10,-4.69,1,0.0486,0.665,6.46e-06,0.294,0.855,96.951,439080,4,0,0WwVA5yRSxSUBM3macPfJK
1067,0.669,0.883,2,-3.658,0,0.0434,0.603,0.0,0.226,0.76,91.608,358493,4,0,1uqmUXgzSFlIf3ZzoSeWN7
1068,0.692,0.938,9,-3.484,0,0.0398,0.714,0.000683,0.18,0.928,94.962,342467,4,0,5ESFFLanyxL0TYyzPu2HcP
1069,0.726,0.771,5,-4.911,1,0.0382,0.323,0.0,0.149,0.796,89.983,231307,4,0,22q2vb5U0lbiP6WYzJLF7x
1070,0.45,0.936,4,-4.315,1,0.0504,0.106,2.84e-05,0.377,0.841,93.84,325133,4,0,33KyLofurq1qZ6kpF6J9Hi
1071,0.644,0.744,8,-4.928,1,0.0542,0.201,0.0,0.0779,0.867,86.139,245733,4,0,5EWIPZvnzOnaqql4meIEvM
1072,0.8,0.667,2,-7.516,0,0.0371,0.456,0.000118,0.0531,0.759,90.031,274144,4,0,1u9hIjUGsPULzCgAPJwj0y
1073,0.628,0.81,7,-3.671,1,0.0665,0.666,2.55e-06,0.0598,0.874,189.715,265821,4,0,3bleyyGEiQNGsvbbFK8u9f
1074,0.646,0.924,1,-6.177,1,0.0331,0.258,0.000508,0.068,0.675,99.271,336080,4,0,5OYAkymF4NECxYhNIero4j
1075,0.727,0.417,1,-5.461,1,0.0419,0.682,0.0,0.139,0.748,118.232,185400,4,1,22g7Zj7SZnlS13tWvHJjvr
1076,0.722,0.793,4,-6.161,0,0.063,0.368,1.66e-06,0.038,0.922,172.927,272722,4,0,1mjnPkzmQBrm5x4p1dpxnP
1077,0.739,0.869,0,-5.611,1,0.0344,0.556,0.0204,0.322,0.955,100.031,194987,4,0,1o2hixb9ZedXPpNANypMwd
1078,0.6,0.633,4,-7.507,0,0.0667,0.741,0.0736,0.0478,0.966,120.627,291947,4,0,6ydEhrdfzhI29D2NBAqUY1
1079,0.763,0.853,0,-5.326,1,0.0584,0.622,1.67e-06,0.273,0.961,171.985,213000,4,0,61adK2aayDAKjms9aMaCt8
1080,0.66,0.904,8,-3.133,1,0.0424,0.172,0.0,0.203,0.743,97.08,191907,4,0,7F5TaNXio3RwP4bsbaYuIt
1081,0.694,0.658,0,-9.215,1,0.0368,0.414,0.000483,0.0485,0.746,159.208,326640,4,0,7mjrsSbmQfubagRLXUTVWR
1082,0.817,0.899,5,-5.706,1,0.0538,0.497,0.000602,0.0737,0.816,93.461,247000,4,0,4tf61aT8feazZm6Fb6zoKs
1083,0.464,0.848,11,-5.214,0,0.0698,0.372,0.0,0.421,0.657,97.747,269800,4,0,5CTj6t8M4n8ft81jN8o1S7
1084,0.739,0.702,5,-5.589,0,0.0394,0.509,0.000189,0.319,0.937,171.923,271333,4,0,0wngcnpyjZcPnfragQc9lj
1085,0.843,0.768,7,-4.137,0,0.0436,0.38,0.0,0.0359,0.939,92.458,283973,4,0,44lQ19i8P8jCFVaB5MaPfH
1086,0.752,0.802,5,-5.179,1,0.0421,0.39,0.0,0.145,0.833,95.541,242373,4,0,6PNG5G1v7pU74I13KkvAIo
1087,0.851,0.825,7,-3.812,1,0.158,0.242,0.0,0.0867,0.733,104.977,188365,4,0,6vj4z8xXfG2qKpfT5je3uk
1088,0.742,0.697,2,-5.76,0,0.0637,0.273,0.000568,0.023,0.858,179.862,270864,4,0,4guUX2YppY1kPGpjDaenhQ
1089,0.709,0.802,9,-4.269,0,0.0853,0.651,3.14e-06,0.0507,0.857,177.066,257484,4,0,5WZPTq3NoLhIys3RyPF5Ye
1090,0.753,0.655,9,-6.229,0,0.0424,0.6,1.4e-05,0.139,0.841,159.919,260000,4,0,74GBtgq1XjVrNdp5Lv1jbM
1091,0.704,0.845,7,-2.167,0,0.0423,0.511,3.24e-06,0.245,0.961,97.92,247920,4,0,0zmFhKZGJrupjNG1gTBgHq
1092,0.79,0.671,10,-7.084,1,0.047,0.198,0.0,0.181,0.963,96.04,235547,4,0,5L6vDuo1l0YNWRBqN8GBTM
1093,0.579,0.661,5,-7.383,0,0.0419,0.526,2.36e-06,0.0544,0.945,83.697,225624,4,0,4dLBiOu6BXGaEL8ByICR6Q
1094,0.694,0.745,8,-5.145,1,0.0439,0.565,2.13e-06,0.1,0.85,103.269,337064,4,0,0sgPyUXELg85REg7HFusDF
1095,0.702,0.777,2,-4.445,0,0.0531,0.242,0.0,0.214,0.834,98.982,298907,4,0,3jOpw80FiCU3N49m1CV2zL
1096,0.653,0.827,4,-3.206,0,0.042,0.649,0.0,0.18,0.733,95.223,259853,4,0,7nDIflSHQXzaa8zupxwv3U
1097,0.656,0.877,0,-3.231,0,0.0342,0.345,0.0,0.349,0.894,105.018,252347,4,0,3QHMxEOAGD51PDlbFPHLyJ
1098,0.64,0.659,9,-4.664,0,0.0581,0.65,6.01e-06,0.114,0.708,81.897,264616,4,0,32a3cOeSbrYL9szNwLdtaU
1099,0.588,0.815,5,-6.173,0,0.074,0.376,4.09e-05,0.165,0.907,90.628,303133,4,0,236qXqcmitHCZ3SHoGZN8g
1100,0.692,0.668,2,-9.957,0,0.035,0.162,0.0,0.0871,0.75,93.453,327757,4,0,2v8yZk1pRloz1Kuj4YRFeP
1101,0.784,0.856,6,-6.328,1,0.0553,0.342,0.00106,0.0672,0.964,93.654,335627,4,0,2XqkEVVCSNHV8IYbAXVaG4
1102,0.495,0.49,4,-9.255,1,0.0327,0.64,0.0,0.0676,0.162,139.893,271000,4,1,6Y7W7sn8mT1C6FatpoPhhd
1103,0.348,0.536,5,-5.76,1,0.0313,0.34,0.0,0.209,0.199,150.586,250000,4,1,114xlNyBqwTIkOdrU8LajN
1104,0.565,0.362,10,-9.01,1,0.0565,0.919,1.3e-05,0.112,0.371,47.989,294096,4,1,5XBY1Hxg0L6Cf3wyjCGftT
1105,0.506,0.522,6,-5.854,1,0.0273,0.618,0.0,0.151,0.345,139.706,250987,4,1,1oojyg04FDAI0WIZbEwGYw
1106,0.644,0.516,0,-6.099,1,0.0326,0.715,0.0,0.578,0.693,141.705,158873,4,1,3N69yeLynMzE3Dd0c7WiG1
1107,0.496,0.523,2,-8.111,1,0.0293,0.196,0.0,0.0896,0.206,143.955,206173,4,1,6DT0LvU0a2wI3RN7SQs8P6
1108,0.516,0.422,4,-8.095,0,0.0337,0.319,0.0,0.291,0.614,88.497,192960,4,1,7jMIuGmTNJqwbdSotTLzyO
1109,0.445,0.786,5,-3.5,1,0.0448,0.318,0.0,0.199,0.53,191.964,211373,4,0,4FsVB8msXzmemjJdTKUoal
1110,0.662,0.454,8,-8.317,1,0.284,0.393,0.0,0.0926,0.457,153.788,206648,4,1,7hzr6AKXUOrlAkpRaziXCg
1111,0.592,0.643,11,-5.608,1,0.0321,0.466,0.0,0.315,0.579,145.979,229107,4,0,1fXKStjVOTmBEwjAnFSNkc
1112,0.746,0.264,6,-6.621,0,0.0361,0.802,0.0,0.318,0.267,97.745,167379,1,1,435vRCL7YvXYaa1Nmvw5eq
1113,0.553,0.581,8,-5.999,1,0.047,0.359,0.0,0.0918,0.622,149.749,218121,4,0,0J128lRIRSRhrUQ53ArF3v
1114,0.239,0.364,7,-10.461,0,0.0382,0.693,0.675,0.103,0.21,70.86,248812,4,1,2HNJklMJdfeuIPJ1y9uB8k
1115,0.428,0.556,1,-4.967,1,0.0407,0.659,0.0,0.115,0.162,150.732,323027,4,1,1DmlUpnkg4N1VWquSoffF1
1116,0.398,0.553,6,-4.218,1,0.0568,0.532,1.11e-06,0.171,0.407,204.72,228413,3,1,4v00NVNPRrqj7wMXT0VMrK
1117,0.362,0.42,2,-7.951,1,0.0582,0.655,0.0,0.133,0.284,77.077,230647,4,1,5o2M4yHxo9kyNLdgihFeV1
1118,0.422,0.499,0,-5.535,1,0.0659,0.673,0.0,0.0994,0.39,93.037,193976,4,1,1zIshc2P9l5AZsOpJWmdTM
1119,0.584,0.268,3,-9.54,1,0.0258,0.857,0.0,0.142,0.441,85.949,163333,4,1,0FHNqVPxu14WivXR4Y2hFr
1120,0.263,0.402,2,-11.748,0,0.0308,0.671,0.00149,0.112,0.085,150.69,265840,4,1,1uSRXFGgEkukRZIa9WsX52
1121,0.564,0.635,4,-7.635,0,0.057,0.46,0.0,0.662,0.46,140.032,199614,3,1,2fIPEgY8CJ4hh5UDZa2lB9
1122,0.607,0.188,7,-15.084,1,0.0326,0.895,1.79e-06,0.109,0.486,135.896,227613,4,1,072YgF7J2clpY8DsWOpEri
